transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
16258,9L27,AB,Alberta,"ATCO Electric Ltd.",1,ac,50.000,30.864,50.000,30.864,240,NULL,NULL,399,399,1,NULL,NULL,359,359,NULL,AB_755S_DSS,NULL,AB_863S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16259,9L28,AB,Alberta,"ATCO Electric Ltd.",1,ac,21.000,12.963,21.000,12.963,240,NULL,NULL,433,498,1,NULL,NULL,390,448,NULL,AB_937S_ISS,NULL,AB_960S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16260,9L29,AB,Alberta,"ATCO Electric Ltd.",1,ac,42.000,25.926,42.000,25.926,240,NULL,NULL,332,332,1,NULL,NULL,299,299,NULL,AB_946S_DSS,NULL,AB_963S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16261,9L30,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,240,NULL,NULL,457,578,1,NULL,NULL,411,520,NULL,AB_888S_DSS,NULL,AB_951S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16262,9L32,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,57.000,35.185,240,NULL,NULL,761,831,1,NULL,NULL,685,748,NULL,AB_849S_DSS,NULL,AB_941S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16263,9L32,AB,Alberta,"ATCO Electric Ltd.",1,ac,42.000,25.926,57.000,35.185,240,NULL,NULL,761,831,1,NULL,NULL,685,748,NULL,AB_941S_ISS,NULL,AB_2005S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16264,9L36,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_826S_DSS,NULL,AB_825S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16265,9L37,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_826S_DSS,NULL,AB_825S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16266,9L39,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,560,753,1,NULL,NULL,504,678,NULL,AB_925S_DSS,NULL,AB_934S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16267,9L40,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,332,332,1,NULL,NULL,299,299,NULL,AB_732S_DSS,NULL,AB_809S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16268,9L43,AB,Alberta,"ATCO Electric Ltd.",1,ac,6.000,3.704,6.000,3.704,240,NULL,NULL,457,578,1,NULL,NULL,411,520,NULL,AB_888S_DSS,NULL,AB_874S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16269,9L45,AB,Alberta,"ATCO Electric Ltd.",1,ac,29.400,18.148,29.400,18.148,240,NULL,NULL,332,332,1,NULL,NULL,299,299,NULL,AB_2049S_DSS,NULL,AB_856S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16270,9L46,AB,Alberta,"ATCO Electric Ltd.",1,ac,40.000,24.690,80.000,49.383,240,38.15,NULL,NULL,332,332,0.90,NULL,299,299,"Sedalia 363S JCT",AB_363S_JCT,"Lanfine 959S",AB_959S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16271,9L47,AB,Alberta,"ATCO Electric Ltd.",1,ac,155.000,95.679,155.000,95.679,240,NULL,NULL,550,702,1,NULL,NULL,495,632,NULL,AB_898S_DSS,NULL,AB_852S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16272,9L55,AB,Alberta,"ATCO Electric Ltd.",1,ac,16.800,10.370,16.800,10.370,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_885S_DSS,NULL,AB_852S_JCT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16273,9L56,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,130.000,80.247,240,NULL,NULL,488,624,1,NULL,NULL,439,562,NULL,AB_876S_DSS,NULL,AB_720S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16274,9L56,AB,Alberta,"ATCO Electric Ltd.",1,ac,100.000,61.728,130.000,80.247,240,NULL,NULL,488,624,1,NULL,NULL,439,562,NULL,AB_720S_DSS,NULL,AB_732S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16275,9L57,AB,Alberta,"ATCO Electric Ltd.",1,ac,63.000,38.889,63.000,38.889,240,NULL,NULL,493,660,1,NULL,NULL,444,594,NULL,AB_939S_DSS,NULL,AB_960S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16276,9L58,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,240,NULL,NULL,416,565,1,NULL,NULL,374,509,NULL,AB_888S_DSS,NULL,AB_848S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16277,9L59,AB,Alberta,"ATCO Electric Ltd.",1,ac,60.000,37.040,120.000,74.074,240,57.22,NULL,549,549,701,0.90,NULL,494,631,"Garden Plain 1045S  JCT",AB_1045S_JCT,"Tinchebray 972S",AB_972S_DSS,"AESO. 2021. Garden Plain Connection Assessment","circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16278,9L66,AB,Alberta,"ATCO Electric Ltd.",1,ac,20.000,12.346,20.000,12.346,240,NULL,NULL,380,515,1,NULL,NULL,342,464,NULL,AB_849S_DSS,NULL,AB_847S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16279,9L69,AB,Alberta,"ATCO Electric Ltd.",1,ac,29.400,18.148,29.400,18.148,240,NULL,NULL,777,831,1,NULL,NULL,699,748,NULL,AB_957S_DSS,NULL,AB_934S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16280,9L70,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.500,6.481,10.500,6.481,240,NULL,NULL,432,432,1,NULL,NULL,389,389,NULL,AB_946S_DSS,NULL,AB_801S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16281,9L74,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,240,NULL,NULL,423,575,1,NULL,NULL,381,518,NULL,AB_888S_DSS,NULL,AB_960S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16282,9L77,AB,Alberta,"ATCO Electric Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,560,753,1,NULL,NULL,504,678,NULL,AB_925S_DSS,NULL,AB_934S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16283,9L79,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_755S_DSS,NULL,AB_757S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16284,9L80,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.000,6.173,10.000,6.173,240,NULL,NULL,415,415,1,NULL,NULL,374,374,NULL,AB_755S_DSS,NULL,AB_757S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16285,9L81,AB,Alberta,"ATCO Electric Ltd.",1,ac,75.000,46.296,75.000,46.296,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_898S_DSS,NULL,AB_825S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16286,9L84,AB,Alberta,"ATCO Electric Ltd.",1,ac,60.000,37.037,60.000,37.037,240,NULL,NULL,775,831,1,NULL,NULL,698,748,NULL,AB_977S_DSS,NULL,AB_934S_ISS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16287,9L85,AB,Alberta,"ATCO Electric Ltd.",1,ac,30.000,18.519,30.000,18.519,240,NULL,NULL,559,750,1,NULL,NULL,503,675,NULL,AB_977S_DSS,NULL,AB_856S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16288,9L89,AB,Alberta,"ATCO Electric Ltd.",1,ac,55.000,33.951,55.000,33.951,240,NULL,NULL,499,609,1,NULL,NULL,449,548,NULL,AB_885S_DSS,NULL,AB_2011S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16289,9L93,AB,Alberta,"ATCO Electric Ltd.",1,ac,7.200,4.444,7.200,4.444,240,NULL,NULL,249,249,1,NULL,NULL,224,224,NULL,AB_615S_GSS,NULL,AB_972S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16290,9L930,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,535,717,1,NULL,NULL,482,645,NULL,AB_898S_DSS,NULL,AB_72S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16291,9L938,AB,Alberta,"ATCO Electric Ltd.",1,ac,95.000,58.642,95.000,58.642,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_809S_DSS,NULL,AB_77S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16292,9L939,AB,Alberta,"ATCO Electric Ltd.",1,ac,95.000,58.642,95.000,58.642,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_809S_DSS,NULL,AB_77S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16293,9L950,AB,Alberta,"ATCO Electric Ltd.",1,ac,75.000,46.296,75.000,46.296,240,NULL,NULL,519,663,1,NULL,NULL,467,597,NULL,AB_132S_DSS,NULL,AB_801S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16294,9L960,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_13S_DSS,NULL,AB_825S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16295,9L961,AB,Alberta,"ATCO Electric Ltd.",1,ac,90.000,55.556,90.000,55.556,240,NULL,NULL,498,498,1,NULL,NULL,448,448,NULL,AB_13S_DSS,NULL,AB_825S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16296,9L97,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.500,6.481,10.500,6.481,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_946S_DSS,NULL,AB_801S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16297,9L99,AB,Alberta,"ATCO Electric Ltd.",1,ac,10.500,6.481,10.500,6.481,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_807S_GSS,NULL,AB_801S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16298,9L990,AB,Alberta,"ATCO Electric Ltd.",1,ac,25.200,15.556,25.200,15.556,240,NULL,NULL,556,748,1,NULL,NULL,500,673,NULL,AB_2049S_DSS,NULL,AB_72S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16299,9LJH1,AB,Alberta,"ATCO Electric Ltd.",1,ac,29.400,18.148,29.400,18.148,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_920S_DSS,NULL,AB_847S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16300,9LJH2,AB,Alberta,"ATCO Electric Ltd.",1,ac,29.400,18.148,29.400,18.148,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_920S_DSS,NULL,AB_847S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16301,ALC01L,AB,Alberta,"Air Liquide Canada Inc.",1,ac,25.200,15.556,25.200,15.556,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_408S_ISS,NULL,AB_409S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16302,ALC02L,AB,Alberta,"Air Liquide Canada Inc.",1,ac,5.000,3.086,5.000,3.086,144,NULL,NULL,228,273,1,NULL,NULL,205,246,NULL,AB_879S_ISS,NULL,AB_409S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
16303,ALC03L,AB,Alberta,"Air Liquide Canada Inc.",1,ac,5.000,3.086,5.000,3.086,144,NULL,NULL,NULL,NULL,1,3.00,NULL,154,170,NULL,AB_408S_ISS,NULL,AB_402S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
