name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
Mcneill Station 840S,AB_840S_CSS,CSS,Altalink Management Ltd.,AB,50.599332,-110.0236,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Deer Hill 1012S,AB_1012S_DSS,DSS,Altalink Management Ltd.,AB,53.806344,-116.619471,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Shamrock 1018S,AB_1018S_DSS,DSS,Altalink Management Ltd.,AB,49.650996,-111.291014,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cheviot 101S,AB_101S_DSS,DSS,Altalink Management Ltd.,AB,53.086399,-117.437862,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Vista 1029S,AB_1029S_DSS,DSS,Altalink Management Ltd.,AB,53.364501,-117.34157,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Langdon 102S,AB_102S_DSS,DSS,Altalink Management Ltd.,AB,50.95934,-113.719784,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Goose Lake 103S,AB_103S_DSS,DSS,Altalink Management Ltd.,AB,49.515549,-113.923193,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Watson Creek 104S,AB_104S_DSS,DSS,Altalink Management Ltd.,AB,53.276909,-117.74393,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bilby 105S,AB_105S_DSS,DSS,Altalink Management Ltd.,AB,53.556955,-114.007614,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Paddle River 106S,AB_106S_DSS,DSS,Altalink Management Ltd.,AB,53.600612,-115.448577,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Westfield 107S,AB_107S_DSS,DSS,Altalink Management Ltd.,AB,49.670251,-111.493872,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Amelia 108S,AB_108S_DSS,DSS,Altalink Management Ltd.,AB,53.824834,-113.048779,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Coalbanks 111S,AB_111S_DSS,DSS,Altalink Management Ltd.,AB,49.686887,-112.853651,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Windy Point 112S,AB_112S_DSS,DSS,Altalink Management Ltd.,AB,49.583451,-113.843028,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ghost Pine 114S,AB_114S_DSS,DSS,ATCO Electric Ltd.,AB,51.872348,-113.318052,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mt. Allan 115S,AB_115S_DSS,DSS,Altalink Management Ltd.,AB,50.951755,-115.140335,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Canmore 118S,AB_118S_DSS,DSS,Altalink Management Ltd.,AB,51.079702,-115.319939,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Picture Butte 120S,AB_120S_DSS,DSS,Altalink Management Ltd.,AB,49.827779,-112.735101,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Banff 123S,AB_123S_DSS,DSS,Altalink Management Ltd.,AB,51.18859,-115.563615,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bruderheim 127S,AB_127S_DSS,DSS,Altalink Management Ltd.,AB,53.80279,-112.871345,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Heartland 12S,AB_12S_DSS,DSS,Altalink Management Ltd.,AB,55.044133,-111.648976,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Moon Lake 131S,AB_131S_DSS,DSS,Altalink Management Ltd.,AB,53.424594,-114.985357,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ware Junction 132S,AB_132S_DSS,DSS,Altalink Management Ltd.,AB,50.872395,-111.91961,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Stelco Edmonton East 133S,AB_133S_DSS,DSS,Altalink Management Ltd.,AB,53.529609,-113.384168,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Conrad 135S,AB_135S_DSS,DSS,Altalink Management Ltd.,AB,49.524717,-111.967829,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sedgewick 137S,AB_137S_DSS,DSS,Altalink Management Ltd.,AB,52.771079,-111.711994,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Windy Flats 138S,AB_138S_DSS,DSS,Altalink Management Ltd.,AB,49.641708,-113.491982,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hillridge 139S,AB_139S_DSS,DSS,Altalink Management Ltd.,AB,49.69313,-112.329035,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Deerland 13S,AB_13S_DSS,DSS,Altalink Management Ltd.,AB,53.857352,-112.895054,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Thompson 140S,AB_140S_DSS,DSS,Altalink Management Ltd.,AB,54.774763,-111.834716,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Magcan 142S,AB_142S_DSS,DSS,Altalink Management Ltd.,AB,50.654656,-113.871584,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Macdonald 146S,AB_146S_DSS,DSS,Altalink Management Ltd.,AB,49.713208,-112.780012,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nisku 149S,AB_149S_DSS,DSS,Altalink Management Ltd.,AB,53.308277,-113.51214,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Devon 14S,AB_14S_DSS,DSS,Altalink Management Ltd.,AB,53.354957,-113.718841,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Clyde 150S,AB_150S_DSS,DSS,Altalink Management Ltd.,AB,54.144286,-113.624893,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Black Spruce 154S,AB_154S_DSS,DSS,Altalink Management Ltd.,AB,55.56945,-110.855177,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blackmud 155S,AB_155S_DSS,DSS,Altalink Management Ltd.,AB,53.354935,-113.511138,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lac La Biche 157S,AB_157S_DSS,DSS,Altalink Management Ltd.,AB,54.733703,-111.979334,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Vauxhall 158S,AB_158S_DSS,DSS,Altalink Management Ltd.,AB,50.106923,-112.116642,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Colinton 159S,AB_159S_DSS,DSS,Altalink Management Ltd.,AB,54.618233,-113.309407,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Beddington 162S,AB_162S_DSS,DSS,ENMAX Power Corporation,AB,51.178852,-113.938255,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ipiatik 167S,AB_167S_DSS,DSS,Altalink Management Ltd.,AB,55.357078,-111.063301,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pike 170S,AB_170S_DSS,DSS,Altalink Management Ltd.,AB,55.407268,-110.742939,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Redwater 171S,AB_171S_DSS,DSS,Altalink Management Ltd.,AB,53.935008,-113.075899,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
West Cascade 177S,AB_177S_DSS,DSS,Altalink Management Ltd.,AB,51.2002,-115.502053,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cynthia 178S,AB_178S_DSS,DSS,Altalink Management Ltd.,AB,53.288634,-115.631569,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Gleichen 179S,AB_179S_DSS,DSS,Altalink Management Ltd.,AB,50.84858,-113.051025,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Benalto 17S,AB_17S_DSS,DSS,Altalink Management Ltd.,AB,52.259814,-114.290165,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chinook 181S,AB_181S_DSS,DSS,Altalink Management Ltd.,AB,49.705184,-112.907882,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Underwood 183S,AB_183S_DSS,DSS,Altalink Management Ltd.,AB,55.383555,-110.746419,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Petro Canada Edmonton 184S,AB_184S_DSS,DSS,Altalink Management Ltd.,AB,53.554131,-113.346081,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bretville 185S,AB_185S_DSS,DSS,Altalink Management Ltd.,AB,53.571246,-113.349658,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Dry Creek 186S,AB_186S_DSS,DSS,Altalink Management Ltd.,AB,51.245067,-114.014209,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
N.W. Cardiff 191S,AB_191S_DSS,DSS,Altalink Management Ltd.,AB,53.804699,-113.593782,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
South Red Deer 194S,AB_194S_DSS,DSS,Altalink Management Ltd.,AB,52.27033,-113.822093,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bardo 197S,AB_197S_DSS,DSS,Altalink Management Ltd.,AB,53.279987,-112.755836,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blackfalds 198S,AB_198S_DSS,DSS,Altalink Management Ltd.,AB,52.405629,-113.760537,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
East Airdrie 199S,AB_199S_DSS,DSS,Altalink Management Ltd.,AB,51.300901,-113.988631,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wabamun 19S,AB_19S_DSS,DSS,Altalink Management Ltd.,AB,53.559907,-114.49341,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wap 1S,AB_1S_DSS,DSS,Dapp Power Corporation,AB,54.414969,-114.176638,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Secord 2005S,AB_2005S_DSS,DSS,ATCO Electric Ltd.,AB,57.395065,-111.624479,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Willow Lake 2009S,AB_2009S_DSS,DSS,ATCO Electric Ltd.,AB,56.478712,-111.430076,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Dawes 2011S,AB_2011S_DSS,DSS,ATCO Electric Ltd.,AB,56.297279,-111.715329,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Halfway 2014S,AB_2014S_DSS,DSS,ATCO Electric Ltd.,AB,56.626738,-111.343627,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Yeo 2015S,AB_2015S_DSS,DSS,ATCO Electric Ltd.,AB,56.758843,-112.151709,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Muir 2018S,AB_2018S_DSS,DSS,ATCO Electric Ltd.,AB,54.387421,-116.971688,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sweetheart Lake 2032S,AB_2032S_DSS,DSS,ATCO Electric Ltd.,AB,56.280317,-111.62661,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mowat 2033S,AB_2033S_DSS,DSS,ATCO Electric Ltd.,AB,55.752967,-118.984405,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hurd 2037S,AB_2037S_DSS,DSS,ATCO Electric Ltd.,AB,51.489155,-111.167095,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kettle River 2049S,AB_2049S_DSS,DSS,ATCO Electric Ltd.,AB,55.918499,-110.88304,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sandy Point 204S,AB_204S_DSS,DSS,Altalink Management Ltd.,AB,50.681729,-110.032251,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Engstrom 2060S,AB_2060S_DSS,DSS,ATCO Electric Ltd.,AB,56.198542,-110.9449,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Newell 2075S,AB_2075S_DSS,DSS,ATCO Electric Ltd.,AB,50.507276,-112.01456,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pinedale 207S,AB_207S_DSS,DSS,Altalink Management Ltd.,AB,53.600128,-116.140023,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Meadow Creek 2081S,AB_2081S_DSS,DSS,ATCO Electric Ltd.,AB,56.256988,-110.921094,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Dog Rib 2082S,AB_2082S_DSS,DSS,ATCO Electric Ltd.,AB,56.924123,-111.470518,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Thornton 2091S,AB_2091S_DSS,DSS,ATCO Electric Ltd.,AB,54.473575,-118.747443,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Timberlands 209S,AB_209S_DSS,DSS,Altalink Management Ltd.,AB,52.289536,-113.753697,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
N.E. Lacombe 212S,AB_212S_DSS,DSS,Altalink Management Ltd.,AB,52.499742,-113.627068,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hughenden 213S,AB_213S_DSS,DSS,Altalink Management Ltd.,AB,52.494695,-110.939771,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Knightsbridge 216S,AB_216S_DSS,DSS,Altalink Management Ltd.,AB,53.542868,-113.356355,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
North Red Deer 217S,AB_217S_DSS,DSS,Altalink Management Ltd.,AB,52.317071,-113.801767,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marion 21S,AB_21S_DSS,DSS,Altalink Management Ltd.,AB,53.51245,-114.663397,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Sunken Lake 221S,AB_221S_DSS,DSS,Altalink Management Ltd.,AB,52.408018,-110.581495,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Strome 223S,AB_223S_DSS,DSS,Altalink Management Ltd.,AB,52.934308,-112.083274,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Garden City 226S,AB_226S_DSS,DSS,Altalink Management Ltd.,AB,49.385946,-112.943463,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cutting Lake 227S,AB_227S_DSS,DSS,Altalink Management Ltd.,AB,50.619854,-111.942869,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Glenwood 229S,AB_229S_DSS,DSS,Altalink Management Ltd.,AB,49.348727,-113.3876,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wardlow 230S,AB_230S_DSS,DSS,Altalink Management Ltd.,AB,50.835157,-111.250116,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Beamer 233S,AB_233S_DSS,DSS,Altalink Management Ltd.,AB,53.841857,-113.097852,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fort Assiniboine 234S,AB_234S_DSS,DSS,Altalink Management Ltd.,AB,54.311672,-114.768718,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Entwistle 235S,AB_235S_DSS,DSS,Altalink Management Ltd.,AB,53.583248,-114.985352,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Foothills 237S,AB_237S_DSS,DSS,Altalink Management Ltd.,AB,50.598059,-113.714479,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Uplands 241S,AB_241S_DSS,DSS,Altalink Management Ltd.,AB,49.741475,-112.795037,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Flat Lake 242S,AB_242S_DSS,DSS,Altalink Management Ltd.,AB,54.768881,-112.67559,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bowmanton 244S,AB_244S_DSS,DSS,Altalink Management Ltd.,AB,50.17756,-110.480231,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Seebe 245S,AB_245S_DSS,DSS,Altalink Management Ltd.,AB,51.115639,-115.032201,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Piper Creek 247S,AB_247S_DSS,DSS,Altalink Management Ltd.,AB,52.236727,-113.764883,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Whitla 251S,AB_251S_DSS,DSS,Altalink Management Ltd.,AB,49.610195,-111.17482,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jarrow 252S,AB_252S_DSS,DSS,Altalink Management Ltd.,AB,52.965591,-111.431782,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Blackie 253S,AB_253S_DSS,DSS,Altalink Management Ltd.,AB,50.601942,-113.375293,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Vulcan 255S,AB_255S_DSS,DSS,Altalink Management Ltd.,AB,50.368538,-113.254906,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hull 257S,AB_257S_DSS,DSS,Altalink Management Ltd.,AB,49.990669,-112.143941,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Chickadee Creek 259S,AB_259S_DSS,DSS,Altalink Management Ltd.,AB,54.285788,-116.182328,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Rocky Mountain House 262S,AB_262S_DSS,DSS,Altalink Management Ltd.,AB,52.377059,-114.90189,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Strachan 263S,AB_263S_DSS,DSS,Altalink Management Ltd.,AB,52.232517,-115.181324,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Killarney Lake 267S,AB_267S_DSS,DSS,Altalink Management Ltd.,AB,52.580321,-110.315715,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Whitecourt 268S,AB_268S_DSS,DSS,Altalink Management Ltd.,AB,54.159966,-115.72578,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jumping Pound 271S,AB_271S_DSS,DSS,Altalink Management Ltd.,AB,51.140279,-114.581825,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Springbank 272S,AB_272S_DSS,DSS,Altalink Management Ltd.,AB,51.03877,-114.487974,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wabamun 2739S,AB_2739S_DSS,DSS,Altalink Management Ltd.,AB,53.557717,-114.487754,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hayter 277S,AB_277S_DSS,DSS,Altalink Management Ltd.,AB,52.522039,-110.104729,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Johnson 281S,AB_281S_DSS,DSS,Altalink Management Ltd.,AB,51.677317,-114.270287,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Grassland 282S,AB_282S_DSS,DSS,Altalink Management Ltd.,AB,54.921362,-112.864054,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Violet Grove 283S,AB_283S_DSS,DSS,Altalink Management Ltd.,AB,53.177432,-115.003922,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nose Creek 284S,AB_284S_DSS,DSS,Altalink Management Ltd.,AB,51.400206,-114.032038,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Yasa 286S,AB_286S_DSS,DSS,Altalink Management Ltd.,AB,53.552965,-113.360532,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hazelwood 287S,AB_287S_DSS,DSS,Altalink Management Ltd.,AB,52.048566,-113.849874,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Wolf Creek 288S,AB_288S_DSS,DSS,Altalink Management Ltd.,AB,52.701327,-113.503954,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Saunders Lake 289S,AB_289S_DSS,DSS,Altalink Management Ltd.,AB,53.308252,-113.512204,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
West Brooks 28S,AB_28S_DSS,DSS,Altalink Management Ltd.,AB,50.556597,-112.017257,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cochrane 291S,AB_291S_DSS,DSS,Altalink Management Ltd.,AB,51.170724,-114.489064,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Bernese 293S,AB_293S_DSS,DSS,Altalink Management Ltd.,AB,53.5382,-113.367389,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Brazeau Outlet Works 294S,AB_294S_DSS,DSS,Altalink Management Ltd.,AB,52.963582,-115.588669,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Rimbey 297S,AB_297S_DSS,DSS,Altalink Management Ltd.,AB,52.639112,-114.288757,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kingman 299S,AB_299S_DSS,DSS,Altalink Management Ltd.,AB,53.193843,-112.880108,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Queensland 301S,AB_301S_DSS,DSS,Altalink Management Ltd.,AB,53.194575,-112.880179,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cardinal River 302S,AB_302S_DSS,DSS,Altalink Management Ltd.,AB,53.066287,-117.397584,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Limestone 304S,AB_304S_DSS,DSS,Altalink Management Ltd.,AB,51.815628,-115.296675,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Acheson 305S,AB_305S_DSS,DSS,Altalink Management Ltd.,AB,53.512879,-113.77585,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Fidler 312S,AB_312S_DSS,DSS,Altalink Management Ltd.,AB,49.569205,-113.82165,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
West Crossfield 316S,AB_316S_DSS,DSS,Altalink Management Ltd.,AB,51.437955,-114.023699,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Baseline 317S,AB_317S_DSS,DSS,Altalink Management Ltd.,AB,53.541733,-113.353886,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Scoria 318S,AB_318S_DSS,DSS,Altalink Management Ltd.,AB,53.815053,-113.134852,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Al Rothbauer 321S,AB_321S_DSS,DSS,Altalink Management Ltd.,AB,50.062052,-110.721116,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cowley Ridge 322S,AB_322S_DSS,DSS,Altalink Management Ltd.,AB,49.552774,-114.101588,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Cassils 324S,AB_324S_DSS,DSS,Altalink Management Ltd.,AB,50.554924,-112.025595,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Leduc 325S,AB_325S_DSS,DSS,Altalink Management Ltd.,AB,53.243739,-113.609297,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Genesee 330P,AB_330P_DSS,DSS,Altalink Management Ltd.,AB,53.345001,-114.304051,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ponoka 331S,AB_331S_DSS,DSS,Altalink Management Ltd.,AB,52.698088,-113.55131,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ellis 332S,AB_332S_DSS,DSS,Altalink Management Ltd.,AB,52.390609,-113.598754,Alberta,"name:19, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
